Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","356","India","5910","Export quantity","01640","Cocoa beans","2023","2023","t","69.55","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","01610","Coffee, green","2023","2023","t","232176.71","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","0112","Maize (corn)","2023","2023","t","2311640.98","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","17696955.46","E","Estimated value",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","0141","Soya beans","2023","2023","t","22477.34","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","01234","Tomatoes","2023","2023","t","96801.85","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","0111","Wheat","2023","2023","t","157566.49","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","01312","Bananas","2023","2023","t","8364.45","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","01640","Cocoa beans","2023","2023","t","14451.07","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","01610","Coffee, green","2023","2023","t","276335.17","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","0112","Maize (corn)","2023","2023","t","92136.54","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","1633.02","E","Estimated value",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","0141","Soya beans","2023","2023","t","2561.07","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","01234","Tomatoes","2023","2023","t","500.88","A","Official figure",""
"TCL","Crops and livestock products","360","Indonesia","5910","Export quantity","0111","Wheat","2023","2023","t","0.21","A","Official figure",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","01312","Bananas","2023","2023","t","4.48","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.02","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","01610","Coffee, green","2023","2023","t","2.7","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","0112","Maize (corn)","2023","2023","t","13812.2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","26525.34","E","Estimated value",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","0141","Soya beans","2023","2023","t","40.76","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","01234","Tomatoes","2023","2023","t","127573.97","I","Imputed value",""
"TCL","Crops and livestock products","364","Iran (Islamic Republic of)","5910","Export quantity","0111","Wheat","2023","2023","t","12.08","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","368","Iraq","5910","Export quantity","01610","Coffee, green","2023","2023","t","0.52","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","368","Iraq","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","168.69","E","Estimated value",""
"TCL","Crops and livestock products","368","Iraq","5910","Export quantity","0141","Soya beans","2023","2023","t","0.17","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","368","Iraq","5910","Export quantity","0111","Wheat","2023","2023","t","498","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","01312","Bananas","2023","2023","t","7902.3","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","01640","Cocoa beans","2023","2023","t","0.15","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","01610","Coffee, green","2023","2023","t","545.6","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","0112","Maize (corn)","2023","2023","t","109151.05","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","3552","E","Estimated value",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","0141","Soya beans","2023","2023","t","1342","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","01234","Tomatoes","2023","2023","t","346.49","A","Official figure",""
"TCL","Crops and livestock products","372","Ireland","5910","Export quantity","0111","Wheat","2023","2023","t","30878.8","A","Official figure",""
"TCL","Crops and livestock products","376","Israel","5910","Export quantity","01610","Coffee, green","2023","2023","t","25.7","I","Imputed value",""
"TCL","Crops and livestock products","376","Israel","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","71.91","E","Estimated value",""
"TCL","Crops and livestock products","376","Israel","5910","Export quantity","0141","Soya beans","2023","2023","t","0","A","Official figure",""
"TCL","Crops and livestock products","376","Israel","5910","Export quantity","01234","Tomatoes","2023","2023","t","17.18","I","Imputed value",""
"TCL","Crops and livestock products","376","Israel","5910","Export quantity","0111","Wheat","2023","2023","t","446.38","I","Imputed value",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","01312","Bananas","2023","2023","t","110692.54","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","01640","Cocoa beans","2023","2023","t","1931.34","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","01610","Coffee, green","2023","2023","t","12269.25","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","0112","Maize (corn)","2023","2023","t","64195.24","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","664503.64","E","Estimated value",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","0141","Soya beans","2023","2023","t","17365.62","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","01234","Tomatoes","2023","2023","t","77235.96","A","Official figure",""
"TCL","Crops and livestock products","380","Italy","5910","Export quantity","0111","Wheat","2023","2023","t","162086.37","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5910","Export quantity","01312","Bananas","2023","2023","t","798.64","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5910","Export quantity","01640","Cocoa beans","2023","2023","t","20.52","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5910","Export quantity","01610","Coffee, green","2023","2023","t","762.9","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5910","Export quantity","0112","Maize (corn)","2023","2023","t","599.73","A","Official figure",""
"TCL","Crops and livestock products","388","Jamaica","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","6.24","E","Estimated value",""
"TCL","Crops and livestock products","388","Jamaica","5910","Export quantity","0141","Soya beans","2023","2023","t","0.38","A","Official figure",""
"TCL","Crops and livestock products","392","Japan","5910","Export quantity","01640","Cocoa beans","2023","2023","t","25.04","A","Official figure",""
"TCL","Crops and livestock products","392","Japan","5910","Export quantity","01610","Coffee, green","2023","2023","t","286.81","A","Official figure",""
"TCL","Crops and livestock products","392","Japan","5910","Export quantity","0112","Maize (corn)","2023","2023","t","3.39","I","Imputed value",""
"TCL","Crops and livestock products","392","Japan","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","42497.77","E","Estimated value",""
